ID,Target Pressure (bar)
0,0.089967496
1,0.087448523
2,0.1021608
3,0.076688082
4,0.073603449
5,0.076151918
6,0.06149761
7,0.053983962
8,0.078875309
9,0.63759135
10,0.46157168
11,0.31409161
12,0.90086532
13,0.65582949
14,0.37728208
15,0.5128327
16,0.37095016
17,0.26022192
18,0.26627842
19,0.22770507
20,0.18567466
21,0.13860533
22,0.13489824
23,0.1239688
24,0.17075886
25,0.13920201
26,0.1295475
27,0.12035313
28,0.12807552
29,0.15998736
30,0.085067356
31,0.075944283
32,0.072277164
33,0.069741892
34,0.06452701
35,0.090020201
36,0.5517552
37,0.51005485
38,0.43386849
39,0.50018367
40,0.45480864
41,0.37337993
42,0.29756354
43,0.27210932
44,0.23803533
45,0.31608321
46,0.29847867
47,0.2745067
48,0.22085876
49,0.1720488
50,0.14007205
51,0.11150143
52,0.10975957
53,0.1165813
54,0.077343361
55,0.08663459
56,0.1117068
57,0.065416107
58,0.060047423
59,0.05837398
60,0.043892923
61,0.041648539
62,0.060391221
63,0.33783282
64,0.3042732
65,0.31881175
66,0.43446893
67,0.41187957
68,0.35658662
69,0.29112283
70,0.32559199
71,0.30183452
72,0.20486058
73,0.22481944
74,0.22022477
75,0.16249529
76,0.15814645
77,0.13431991
78,0.099779789
79,0.10313388
80,0.11621657
81,0.13404855
82,0.11567525
83,0.10230763
84,0.062679528
85,0.063883649
86,0.054626796
87,0.061307443
88,0.052541374
89,0.067959578
90,0.83467445
91,0.50138129
92,0.27506274
93,0.77891077
94,0.43940092
95,0.28618424
96,0.50604536
97,0.3721601
98,0.2178598
99,0.4566513
100,0.33311923
101,0.2041238
102,0.13057054
103,0.090571026
104,0.083104161
105,0.16081928
106,0.12316215
107,0.094620785
108,0.093043883
109,0.091548075
110,0.096687623
111,0.050249947
112,0.057556789
113,0.054709987
114,0.041882656
115,0.043257713
116,0.057934857
117,0.39754196
118,0.30265126
119,0.2612613
120,0.41333821
121,0.31707774
122,0.26263634
123,0.28714006
124,0.22395793
125,0.19766686
126,0.26549516
127,0.25860878
128,0.23493964
129,0.18781687
130,0.16976736
131,0.14250718
132,0.1667215
133,0.1233078
134,0.13227066
135,0.14704845
136,0.1375401
137,0.15481904
138,0.12409122
139,0.13627675
140,0.098617793
141,0.089246192
142,0.088702543
143,0.11046769
144,0.916351
145,0.6911846
146,0.49269571
147,0.90335331
148,0.72805996
149,0.51658299
150,0.69191624
151,0.57372735
152,0.39301259
153,0.53209233
154,0.43876999
155,0.32421611
156,0.21034527
157,0.18012438
158,0.16532407
159,0.2504201
160,0.22187272
161,0.19494319
162,0.14074561
163,0.13160872
164,0.16826237
165,0.12121098
166,0.1308265
167,0.10440063
168,0.10018645
169,0.10437912
170,0.14233485
171,0.70854181
172,0.57399214
173,0.49413904
174,0.74929838
175,0.61125421
176,0.5330288
177,0.63188522
178,0.52952901
179,0.45582122
180,0.48335443
181,0.42727804
182,0.37581078
183,0.2707133
184,0.24400803
185,0.24267301
186,0.25202458
187,0.24259431
188,0.24039309
189,0.07056597
190,0.066278963
191,0.067037214
192,0.047791627
193,0.045915567
194,0.044382766
195,0.040387646
196,0.03830361
197,0.050562717
198,0.28446217
199,0.26481387
200,0.20103676
201,0.27769175
202,0.26051519
203,0.2069268
204,0.20835864
205,0.19281415
206,0.14713343
207,0.20559747
208,0.19058855
209,0.15855779
210,0.11029225
211,0.083122758
212,0.073416838
213,0.078873236
214,0.069672195
215,0.069566273
216,0.10799032
217,0.094047176
218,0.080825173
219,0.08374245
220,0.070232579
221,0.070030593
222,0.074837394
223,0.049646242
224,0.061753679
225,0.63558253
226,0.42512952
227,0.26641451
228,0.65887141
229,0.47637166
230,0.28721122
231,0.51996969
232,0.38718907
233,0.23991534
234,0.3016982
235,0.24408362
236,0.16278102
237,0.11125248
