ID,Target Pressure (bar)
0,0.11714411
1,0.09834211
2,0.082790114
3,0.09160879
4,0.077208474
5,0.065246716
6,0.07203566
7,0.060940914
8,0.05168754
9,0.696304
10,0.56651324
11,0.46271345
12,0.5211528
13,0.42632645
14,0.35004428
15,0.3930448
16,0.32319415
17,0.26669064
18,0.2856931
19,0.2362599
20,0.19602735
21,0.19124188
22,0.14786491
23,0.11501767
24,0.16363922
25,0.1366221
26,0.11440668
27,0.15573426
28,0.14954971
29,0.14363265
30,0.093483925
31,0.08994039
32,0.08654319
33,0.05743294
34,0.05535069
35,0.053350687
36,0.97539175
37,0.92961675
38,0.8861799
39,0.5337223
40,0.51001054
41,0.48744568
42,0.30157503
43,0.28885528
44,0.27671972
45,0.38943973
46,0.37262717
47,0.35660493
48,0.3474069
49,0.20063397
50,0.11901061
51,0.12816392
52,0.12316392
53,0.11837637
54,0.09631178
55,0.091283895
56,0.086541586
57,0.06412298
58,0.060896616
59,0.057846893
60,0.04333167
61,0.041227564
62,0.03923466
63,0.55277014
64,0.5189799
65,0.48743507
66,0.34300435
67,0.32291973
68,0.30411384
69,0.2172129
70,0.20500793
71,0.19354875
72,0.2309718
73,0.21792154
74,0.20567316
75,0.20062993
76,0.12985745
77,0.08548787
78,0.094630934
79,0.08969867
80,0.085046105
81,0.11995707
82,0.09916799
83,0.08225428
84,0.09375809
85,0.07784233
86,0.064833686
87,0.073687814
88,0.061430246
89,0.051367335
90,0.71609426
91,0.5721191
92,0.4591996
93,0.53556424
94,0.4304342
95,0.34745413
96,0.4036273
97,0.3262284
98,0.26476648
99,0.29315656
100,0.23841383
101,0.19465289
102,0.18990402
103,0.14685494
104,0.11425018
105,0.16769475
106,0.13780531
107,0.11364362
108,0.083341695
109,0.07137375
110,0.0612596
111,0.05430178
112,0.046785206
113,0.04039147
114,0.03596777
115,0.03116236
116,0.027050111
117,0.46633515
118,0.38881773
119,0.32516974
120,0.28248057
121,0.2374725
122,0.20018826
123,0.17498608
124,0.14821598
125,0.12585954
126,0.19744311
127,0.1669258
128,0.14149109
129,0.13813902
130,0.08820159
131,0.05734054
132,0.07746149
133,0.06640741
134,0.05705502
135,0.14235766
136,0.12095851
137,0.1030269
138,0.12086463
139,0.10294812
140,0.08789515
141,0.10286938
142,0.0878289
143,0.07515986
144,0.87686706
145,0.7231622
146,0.5984327
147,0.722499
148,0.59789354
149,0.49640557
150,0.59735477
151,0.495966
152,0.41309392
153,0.3531607
154,0.29581767
155,0.24850006
156,0.24229977
157,0.2040262
158,0.17226504
159,0.2405216
160,0.20271777
161,0.1713149
162,0.11908224
163,0.10938447
164,0.10054354
165,0.10734461
166,0.098683074
167,0.09077986
168,0.096860185
169,0.08911583
170,0.08204339
171,0.7099296
172,0.64220256
173,0.5814764
174,0.628103
175,0.5688265
176,0.515612
177,0.5564768
178,0.50451845
179,0.45781785
180,0.29083365
181,0.26519388
182,0.242005
183,0.2359815
184,0.21127997
185,0.18937768
186,0.22535387
187,0.20593119
188,0.18832389
189,0.06589745
190,0.059093896
191,0.0530509
192,0.05658205
193,0.05081796
194,0.045689747
195,0.04868737
196,0.043792635
197,0.03943084
198,0.35413125
199,0.31178194
200,0.2749077
201,0.29636684
202,0.26147005
203,0.2310163
204,0.24874724
205,0.21990094
206,0.19467232
207,0.15311097
208,0.13609141
209,0.1211187
210,0.11829009
211,0.10071047
212,0.08594762
213,0.10727305
214,0.09571416
215,0.08550325
216,0.10547169
217,0.087389424
218,0.07264232
219,0.092527494
220,0.07683806
221,0.0640113
222,0.08130019
223,0.06766384
224,0.056489
225,0.6152035
226,0.493051
227,0.3969254
228,0.5273049
229,0.42392892
230,0.34230587
231,0.45295367
232,0.3652628
233,0.2957982
234,0.2549085
235,0.2078585
236,0.17013983
237,0.16604012
238,0.14484565
239,0.12657376
240,0.18648127
241,0.15294702
242,0.12589535
243,0.1018301
244,0.08442363
245,0.070218354
246,0.07768898
247,0.064708106
248,0.054061636
249,0.059667148
250,0.049917065
251,0.041882344
252,0.5902509
253,0.47345236
254,0.3814568
255,0.4294398
256,0.34666723
257,0.28102425
258,0.31531698
259,0.2560784
260,0.20879444
261,0.24536803
262,0.20022264
263,0.16400294
264,0.16006443
265,0.12072069
266,0.09170841
267,0.13354596
268,0.1101926
269,0.09123137
270,0.4025857
271,0.38515297
272,0.3685422
273,0.24549659
274,0.23533432
275,0.22563024
276,0.15300502
277,0.14693862
278,0.1411342
279,3.0397358
280,2.8815892
281,2.7323942
282,1.6775331
283,1.5948349
284,1.5165734
285,0.9551446
286,0.9104051
287,0.8679465
288,1.1004221
289,1.0482106
290,0.99869525
291,0.97037965
292,0.56782365
293,0.3408504
294,0.36989152
295,0.3539976
296,0.33884728
297,0.08856329
298,0.0736013
299,0.061359335
300,0.06596562
301,0.055094592
302,0.046152167
303,0.04952249
304,0.04155663
305,0.034970652
306,0.5008436
307,0.40307203
308,0.32578844
309,0.35455993
310,0.28729686
311,0.23373827
312,0.25372243
313,0.20690957
314,0.16937742
315,0.21088742
316,0.17257293
317,0.14174019
318,0.13838169
319,0.10180818
320,0.07554333
321,0.10925513
322,0.0904687
323,0.0751574
324,0.06263646
325,0.053103387
326,0.04513408
327,0.048356507
328,0.04115728
329,0.035113588
330,0.037560403
331,0.03208783
332,0.027475152
333,0.33372673
334,0.27522483
335,0.22775193
336,0.2467803
337,0.20460203
338,0.17017974
339,0.18400034
340,0.15331963
341,0.12814505
342,0.1449328
343,0.12124816
344,0.10173064
345,0.09939265
346,0.075875156
347,0.058307514
348,0.081152335
349,0.06852625
350,0.058016736
351,0.09920466
352,0.08474488
353,0.07255803
354,0.08468122
355,0.072504334
356,0.062216107
357,0.07245067
