ID,Target Pressure (bar)
0,0.08235305
1,0.08539731
2,0.09235432
3,0.067153215
4,0.06228215
5,0.0571779
6,0.045786362
7,0.054286607
8,0.053198565
9,0.37366164
10,0.25156802
11,0.242076
12,0.76456594
13,0.44817984
14,0.3240396
15,0.54065365
16,0.33266082
17,0.24055082
18,0.19728097
19,0.14564745
20,0.11900426
21,0.11885521
22,0.12102177
23,0.10581566
24,0.18831638
25,0.13852465
26,0.10794266
27,0.12319051
28,0.12712926
29,0.14020447
30,0.088111795
31,0.0869708
32,0.08798011
33,0.046645746
34,0.051706333
35,0.053118274
36,0.608512
37,0.5002058
38,0.5135843
39,0.81294847
40,0.656777
41,0.7444809
42,0.23240025
43,0.22140716
44,0.24753626
45,0.368595
46,0.33017576
47,0.33958757
48,0.34001556
49,0.28176787
50,0.11464442
51,0.10458783
52,0.10180459
53,0.11359006
54,0.11702618
55,0.12124813
56,0.17140794
57,0.08119671
58,0.08117849
59,0.08502455
60,0.054420915
61,0.057666067
62,0.08900585
63,0.37062892
64,0.38324323
65,0.4053927
66,0.54957056
67,0.53804624
68,0.49888253
69,0.40272945
70,0.40681627
71,0.44152457
72,0.2373436
73,0.23411396
74,0.26045555
75,0.24147873
76,0.2105441
77,0.14478551
78,0.11925299
79,0.12622125
80,0.14349999
81,0.10261255
82,0.093933195
83,0.08137765
84,0.04288889
85,0.03756522
86,0.034417905
87,0.036219656
88,0.03495262
89,0.039754592
90,0.7821774
91,0.48133215
92,0.21288913
93,0.73488134
94,0.4285179
95,0.1967094
96,0.63652134
97,0.3539554
98,0.20476323
99,0.35878855
100,0.23105468
101,0.12077019
102,0.11583181
103,0.06565794
104,0.05776545
105,0.12511405
106,0.09139398
107,0.05879432
108,0.11416189
109,0.14690466
110,0.1392293
111,0.05115914
112,0.048542205
113,0.04780417
114,0.03043989
115,0.032187086
116,0.044897996
117,0.30956283
118,0.37116545
119,0.30835846
120,0.31939146
121,0.33539468
122,0.29187232
123,0.20851634
124,0.22370405
125,0.2016617
126,0.2563043
127,0.2770886
128,0.20316178
129,0.18368922
130,0.08394945
131,0.08228811
132,0.087124296
133,0.08785467
134,0.088267334
135,0.13364367
136,0.15271698
137,0.18283115
138,0.12796153
139,0.11400902
140,0.12924145
141,0.09878429
142,0.10103591
143,0.12596591
144,1.0147886
145,0.8893776
146,0.66949874
147,1.0681121
148,0.82153547
149,0.5852388
150,0.8568443
151,0.72230184
152,0.5601727
153,0.55277425
154,0.48246747
155,0.3917496
156,0.37125623
157,0.28129762
158,0.25025067
159,0.3635494
160,0.2977111
161,0.25051576
162,0.13646017
163,0.14904092
164,0.17341527
165,0.12394238
166,0.13766392
167,0.177081
168,0.09838751
169,0.10493875
170,0.1505935
171,0.6854782
172,0.7595092
173,0.67115176
174,0.61849725
175,0.68283755
176,0.61949056
177,0.45647255
178,0.5513559
179,0.47237983
180,0.31127325
181,0.3507338
182,0.3391384
183,0.2695107
184,0.26247874
185,0.20401543
186,0.16005129
187,0.19129014
188,0.20455442
189,0.049088225
190,0.050354395
191,0.047707036
192,0.02988179
193,0.030719662
194,0.033722993
195,0.026267469
196,0.02797558
197,0.034632225
198,0.28402287
199,0.26812047
200,0.20663919
201,0.22394633
202,0.2050296
203,0.16334039
204,0.2135721
205,0.17370027
206,0.15379083
207,0.160783
208,0.14543834
209,0.1109491
210,0.10941747
211,0.0734042
212,0.06475938
213,0.06449066
214,0.058761332
215,0.05912215
216,0.11157041
217,0.11305009
218,0.09586138
219,0.11200993
220,0.10080997
221,0.08447185
222,0.064434126
223,0.06509014
224,0.05601064
225,0.7333826
226,0.46823913
227,0.21440126
228,0.81855935
229,0.46754253
230,0.20093566
231,0.63666296
232,0.4135318
233,0.18489486
234,0.28096807
235,0.21169975
236,0.13104272
237,0.12737568
238,0.09760065
239,0.08000404
240,0.1729574
241,0.13768323
242,0.083832026
243,0.12555689
244,0.10047837
245,0.09370865
246,0.044770475
247,0.03269285
248,0.031733636
249,0.036034193
250,0.028790835
251,0.03442216
252,1.1832211
253,0.46394184
254,0.28386995
255,1.0791935
256,0.39763877
257,0.25016412
258,0.6772057
259,0.25850964
260,0.2135986
261,0.44229487
262,0.21270576
263,0.1518516
264,0.15189019
265,0.06970272
266,0.061893757
267,0.1235237
268,0.07465605
269,0.06521929
270,0.3009227
271,0.29910114
272,0.3378003
273,0.29188284
274,0.23463164
275,0.2560548
276,0.17100784
277,0.15618595
278,0.19478095
279,1.8729866
280,1.5430285
281,1.6106999
282,3.676072
283,2.923828
284,2.6757205
285,1.1502244
286,0.99079907
287,1.1767374
288,0.84586287
289,0.76445866
290,0.72743297
291,0.7120308
292,0.7928931
293,0.45094943
294,0.41245785
295,0.36492303
296,0.4374474
297,0.12251674
298,0.12175968
299,0.12691204
300,0.07602387
301,0.05956894
302,0.0601776
303,0.060704965
304,0.055867378
305,0.070577875
306,0.68293417
307,0.46234933
308,0.41805992
309,0.7282764
310,0.41820204
311,0.35834104
312,0.55077744
313,0.28800893
314,0.24919574
315,0.3747216
316,0.24506596
317,0.22143936
318,0.20365398
319,0.11549862
320,0.11225618
321,0.155894
322,0.11195072
323,0.10228533
324,0.09063706
325,0.095440306
326,0.099798866
327,0.046284903
328,0.039984714
329,0.038955692
330,0.03452403
331,0.03460582
332,0.039244328
333,0.39442575
334,0.2835018
335,0.30521578
336,0.36610195
337,0.24280792
338,0.2348054
339,0.28543007
340,0.18846534
341,0.17040893
342,0.30057237
343,0.2251836
344,0.17806692
345,0.13880678
346,0.080338046
347,0.07331551
348,0.11912251
349,0.08517346
350,0.072923355
351,0.11358549
352,0.11269083
353,0.1249285
354,0.057178997
355,0.06559909
356,0.07983357
357,0.052122626
358,0.061734494
359,0.07976138
360,0.6624793
361,0.58839494
362,0.4390767
363,0.5301776
364,0.51764506
365,0.4681065
366,0.460686
367,0.4397432
368,0.39763337
369,0.28423336
370,0.23811875
371,0.1815187
372,0.1914394
373,0.14716367
374,0.13991041
375,0.15125737
376,0.16797525
377,0.14385188
378,0.09689831
379,0.10866991
380,0.12752613
381,0.11335814
382,0.11437101
383,0.12544593
384,0.0885028
385,0.09236028
386,0.09638012
387,1.0027037
388,0.9147787
389,0.86594665
390,1.3678745
391,1.1996821
392,1.0667173
393,0.95235586
394,0.88358617
395,0.7567298
396,0.47762033
397,0.45556632
398,0.43422797
399,0.4324876
400,0.40234584
401,0.28401765
402,0.337267
403,0.32015958
404,0.27895412
405,0.12491376
406,0.12525253
407,0.13849576
408,0.096140645
409,0.08404956
410,0.08264065
411,0.052756853
412,0.049257245
413,0.064026535
414,0.4207584
415,0.4193718
416,0.36520192
417,0.6513818
418,0.5737781
419,0.50150466
420,0.27174002
421,0.25612593
422,0.2515596
423,0.331675
424,0.33055738
425,0.30130512
426,0.29271013
427,0.2191479
428,0.14492375
429,0.13608047
430,0.13006407
431,0.14449708
432,0.08296975
433,0.08040082
434,0.07642207
435,0.059622146
436,0.06310894
437,0.07389189
438,0.046258587
439,0.0476696
440,0.06299138
441,0.370734
442,0.31228805
443,0.22547154
444,0.29040262
445,0.24406552
446,0.18607506
447,0.19904923
448,0.1883194
449,0.14022171
450,0.20085035
451,0.1795922
452,0.1110056
453,0.10734398
454,0.09204086
455,0.07157997
456,0.082924806
457,0.08645066
458,0.0747839
459,0.0836205
460,0.089448296
461,0.079240315
462,0.06620412
463,0.05994088
464,0.050656833
465,0.042059597
466,0.044811916
467,0.043923937
468,0.33147496
469,0.33714393
470,0.22173694
471,0.32191765
472,0.29132342
473,0.18792728
474,0.26739383
475,0.26250282
476,0.18135726
477,0.2441193
478,0.21044184
479,0.13822784
480,0.12938818
481,0.088822335
482,0.08112658
483,0.14598733
484,0.1235883
485,0.08964598
486,0.08442846
487,0.08127986
488,0.079946294
489,0.04505484
490,0.038712084
491,0.037297428
492,0.039040122
493,0.0343442
494,0.032180358
495,0.3589095
496,0.30062613
497,0.2844323
498,0.2722598
499,0.20276839
500,0.19545712
501,0.1842216
502,0.12964785
503,0.13256788
504,0.22782558
505,0.19217476
506,0.17232852
507,0.15928297
508,0.09907558
509,0.05579611
510,0.06448536
511,0.057403848
512,0.055531744
513,0.084444255
514,0.080492474
515,0.080374666
516,0.051308498
517,0.043876305
518,0.038410354
519,0.034058146
520,0.03574429
521,0.038688757
522,0.6223292
523,0.3976777
524,0.26631972
525,0.9682118
526,0.5375825
527,0.30499524
