ID,Target Pressure (bar)
0,0.07237473
1,0.072695934
2,0.07760006
3,0.075413892
4,0.065185558
5,0.067556483
6,0.043581228
7,0.05011071
8,0.053763614
9,0.47982527
10,0.30542018
11,0.22592709
12,0.82030656
13,0.43650233
14,0.31927056
15,0.49445111
16,0.30571869
17,0.22548917
18,0.18265619
19,0.13001131
20,0.097191205
21,0.10007326
22,0.10322312
23,0.11418999
24,0.1535066
25,0.13558902
26,0.11543753
27,0.12967499
28,0.13452282
29,0.14666191
30,0.11246915
31,0.10242643
32,0.099165233
33,0.067612324
34,0.071182109
35,0.072718807
36,0.57652274
37,0.51870261
38,0.48636658
39,0.71834838
40,0.65280391
41,0.60214687
42,0.38020837
43,0.36197031
44,0.34273076
45,0.35717643
46,0.33168902
47,0.3135717
48,0.30853014
49,0.27209426
50,0.14233711
51,0.13735665
52,0.13389409
53,0.132027
54,0.09551837
55,0.098309329
56,0.13349648
57,0.056814197
58,0.057990387
59,0.057714655
60,0.037888407
61,0.044568907
62,0.06947867
63,0.2871315
64,0.28560213
65,0.30401689
66,0.38833651
67,0.38185862
68,0.37317845
69,0.3021033
70,0.30719371
71,0.34005573
72,0.20550886
73,0.19799136
74,0.20719236
75,0.20192331
76,0.15006305
77,0.13769609
78,0.10075968
79,0.10850259
80,0.13021773
81,0.10957754
82,0.10137399
83,0.084067613
84,0.051858253
85,0.047278735
86,0.043626029
87,0.043304307
88,0.042836109
89,0.047090714
90,0.84845931
91,0.4267835
92,0.21137385
93,0.84173401
94,0.42870689
95,0.21923934
96,0.76315035
97,0.46128398
98,0.23199403
99,0.38736187
100,0.25059319
101,0.14009082
102,0.12152792
103,0.077839526
104,0.076142782
105,0.16338069
106,0.12324038
107,0.079578654
108,0.098419486
109,0.12481421
110,0.1205639
111,0.054919753
112,0.054800218
113,0.048555453
114,0.034959979
115,0.037287756
116,0.048268089
117,0.3229622
118,0.3513425
119,0.30646631
120,0.32988384
121,0.32850088
122,0.26681767
123,0.22161633
124,0.23801833
125,0.21101033
126,0.21853652
127,0.23638064
128,0.1853266
129,0.20098399
130,0.09310521
131,0.089208652
132,0.07792045
133,0.087523601
134,0.084078929
135,0.14902127
136,0.18274605
137,0.18882452
138,0.16619181
139,0.16271017
140,0.14977116
141,0.096103963
142,0.090034561
143,0.11221026
144,0.98255317
145,0.85231955
146,0.69334736
147,0.91767582
148,0.80595943
149,0.66490247
150,0.71987257
151,0.58979774
152,0.56913192
153,0.42552412
154,0.40757333
155,0.32131967
156,0.29174573
157,0.24743374
158,0.22823672
159,0.27029629
160,0.24551321
161,0.23840467
162,0.12913464
163,0.13240073
164,0.15080935
165,0.11468703
166,0.11673278
167,0.15058612
168,0.098419958
169,0.10284204
170,0.14976587
171,0.59778681
172,0.62318293
173,0.57727676
174,0.56661716
175,0.60609337
176,0.58941322
177,0.50865049
178,0.53892899
179,0.52474062
180,0.29805876
181,0.3019586
182,0.28707868
183,0.25373425
184,0.25230054
185,0.21103279
186,0.16216421
187,0.17677017
188,0.2117978
189,0.051311067
190,0.047474683
191,0.051200405
192,0.029863503
193,0.029602389
194,0.033590274
195,0.028161583
196,0.028675506
197,0.032319844
198,0.28490991
199,0.22863554
200,0.20766692
201,0.22051829
202,0.17092793
203,0.16409622
204,0.18058119
205,0.14043647
206,0.13649995
207,0.16031506
208,0.12724681
209,0.1100219
210,0.10719255
211,0.073592341
212,0.06178632
213,0.072459211
214,0.060280337
215,0.062713058
216,0.11960228
217,0.13246222
218,0.12235317
219,0.11010864
220,0.11025742
221,0.096066128
222,0.072155945
223,0.074515782
224,0.07336379
225,0.66447488
226,0.46705785
227,0.24393964
228,0.76552293
229,0.48317829
230,0.22669642
231,0.65955458
232,0.40141037
233,0.20707464
234,0.29355972
235,0.26107261
236,0.14350913
237,0.15330403
238,0.10625212
239,0.094994958
240,0.19733771
241,0.16556624
242,0.097463917
243,0.11981763
244,0.10037209
245,0.087930878
246,0.052019713
247,0.041187825
248,0.035762917
249,0.04638486
250,0.03993606
251,0.044041777
252,0.88247029
253,0.34166107
254,0.1974214
255,0.79898773
256,0.32602797
257,0.19168877
258,0.60251389
259,0.26892233
260,0.1715411
261,0.37279849
262,0.1964776
263,0.12847149
264,0.11608768
265,0.066185318
266,0.068988013
267,0.12132322
268,0.07830229
269,0.062804645
270,0.26607941
271,0.30406301
272,0.30897189
273,0.25036167
274,0.19974349
275,0.21199182
276,0.14238463
277,0.1348908
278,0.17556831
279,1.9775854
280,2.01555269
281,1.7833864
282,3.73639017
283,3.45001924
284,3.15304426
285,1.37650212
286,1.37071608
287,1.42793542
288,0.88507255
289,0.95872703
290,0.91991089
291,0.91068905
292,0.83889908
293,0.48257702
294,0.39946477
295,0.40783047
296,0.47255739
297,0.13274747
298,0.14868931
299,0.14821136
300,0.085130905
301,0.070020578
302,0.075147407
303,0.053790106
304,0.055809827
305,0.072164513
306,0.71655931
307,0.60387669
308,0.50632451
309,0.65572865
310,0.499038
311,0.46291841
312,0.39701159
313,0.31066182
314,0.28350548
315,0.3857649
316,0.30709617
317,0.23698468
318,0.21999224
319,0.14635374
320,0.11645393
321,0.15401434
322,0.12401728
323,0.11590939
324,0.091171119
325,0.079470336
326,0.085214231
327,0.042162285
328,0.035383331
329,0.033798016
330,0.038074898
331,0.030277985
332,0.035738178
333,0.37118006
334,0.25875252
335,0.23403246
336,0.36085586
337,0.21347702
338,0.20423972
339,0.26977075
340,0.17073057
341,0.15023986
342,0.2503166
343,0.18096539
344,0.14987536
345,0.12628661
346,0.071474791
347,0.069545296
348,0.12145471
349,0.0820453
350,0.071342996
351,0.10943486
352,0.11257963
353,0.11661434
354,0.05549156
355,0.055978709
356,0.071416858
357,0.045758686
358,0.055228176
359,0.071757794
360,0.98466766
361,0.78363483
362,0.64720103
363,0.70315351
364,0.64071259
365,0.53182331
366,0.58602682
367,0.59388479
368,0.49129133
369,0.26046705
370,0.23312322
371,0.17188361
372,0.18198112
373,0.15897014
374,0.1388073
375,0.15265968
376,0.16175021
377,0.13954593
378,0.12288389
379,0.12987702
380,0.13931647
381,0.14275044
382,0.13391424
383,0.13681252
384,0.11075758
385,0.10574198
386,0.11155439
387,1.16876472
388,1.04126216
389,0.99388329
390,1.39573945
391,1.18624372
392,1.08623353
393,1.04966226
394,0.90945974
395,0.84147394
396,0.52352636
397,0.48845991
398,0.48208196
399,0.47672492
400,0.48117774
401,0.34410688
402,0.37183591
403,0.35151831
404,0.34078876
405,0.12410669
406,0.12220585
407,0.13655516
408,0.08444348
409,0.065574886
410,0.064060224
411,0.056409462
412,0.050286823
413,0.065908316
414,0.42283665
415,0.41449298
416,0.3704891
417,0.56178861
418,0.5364316
419,0.46991439
420,0.35836552
421,0.34655745
422,0.32421591
423,0.31214486
424,0.31228137
425,0.27067321
426,0.28609019
427,0.17728181
428,0.13923398
429,0.12783529
430,0.12728536
431,0.1317186
432,0.065845544
433,0.067299248
434,0.075219037
435,0.055048724
436,0.05544104
437,0.080034027
438,0.060744921
439,0.055894099
440,0.08470759
441,0.28431924
442,0.23992127
443,0.22739509
444,0.24777696
445,0.22356459
446,0.21297642
447,0.22675822
448,0.20314519
449,0.20957855
450,0.17826464
451,0.15404513
452,0.11962191
453,0.1189514
454,0.10988938
455,0.11013219
456,0.10646237
457,0.10089911
458,0.10969187
459,0.10904323
460,0.11994314
461,0.1057699
462,0.074264645
463,0.067055827
464,0.061383629
465,0.039096421
466,0.03866125
467,0.043287931
468,0.34410978
469,0.29758026
470,0.22034735
471,0.38035185
472,0.27853848
473,0.22707337
474,0.33038739
475,0.27555743
476,0.21236333
477,0.3450067
478,0.24860439
479,0.14730615
480,0.14904048
481,0.096097625
482,0.095367058
483,0.15160436
484,0.11312468
485,0.094797788
486,0.092452659
487,0.082991776
488,0.086806098
489,0.054240688
490,0.046109465
491,0.045432113
492,0.045064616
493,0.042721826
494,0.040592363
495,0.39771267
496,0.34087331
497,0.34221002
498,0.33229067
499,0.25891155
500,0.25297921
501,0.19342564
502,0.16641348
503,0.17619925
504,0.26050598
505,0.21780148
506,0.21670881
507,0.21004854
508,0.10357909
509,0.072182701
510,0.073128861
511,0.068940614
512,0.070245335
513,0.10076862
514,0.10340409
515,0.09231417
516,0.049872729
517,0.047540088
518,0.041103168
519,0.033990124
520,0.033590185
521,0.0376906
522,0.59265602
523,0.43039598
524,0.24502088
525,0.97034112
526,0.54124752
527,0.31769311
528,0.4331705
529,0.32435299
530,0.22345219
531,0.27579423
532,0.22615517
533,0.14766983
534,0.13210803
535,0.085623709
536,0.074710594
537,0.099517957
538,0.088301018
539,0.074150503
540,0.13604519
541,0.14480511
542,0.15209407
543,0.11091438
544,0.10288347
545,0.10867777
546,0.074078493
547,0.074431267
548,0.081140363
549,1.2422118
550,1.10018231
551,0.81714162
552,0.91835156
553,0.81691185
554,0.68781806
555,0.46048421
556,0.4467861
557,0.40398437
558,0.50606643
559,0.48356774
560,0.4025787
561,0.39551737
562,0.27071738
563,0.16748252
564,0.1545197
565,0.15642257
566,0.16064761
567,0.065239929
568,0.068717641
569,0.069398254
570,0.033225826
571,0.041079076
572,0.04588902
573,0.033703709
574,0.041647553
575,0.049543293
576,0.25671119
577,0.2445304
578,0.19718015
579,0.19822241
580,0.18710628
581,0.15686322
582,0.16647721
583,0.14990292
584,0.14259015
585,0.16682897
586,0.14344627
587,0.10753668
588,0.10312913
589,0.078138651
590,0.073040965
591,0.070178145
592,0.07559163
593,0.075933322
594,0.12293455
595,0.15108381
596,0.17761964
597,0.076137409
598,0.083597907
599,0.086149558
600,0.043938647
601,0.060034558
602,0.06879304
603,0.79668861
604,0.74251941
605,0.57186609
606,0.83214058
607,0.7743853
608,0.54537524
609,0.53941072
610,0.61327224
611,0.43510195
612,0.33851742
613,0.36044188
614,0.28841375
615,0.26160692
616,0.12041737
617,0.10715266
618,0.12538103
619,0.14241803
620,0.11770359
621,0.23541847
622,0.2270441
623,0.17165398
624,0.16248476
625,0.18186039
626,0.13881018
627,0.12518852
628,0.17042281
629,0.13033908
630,1.57209001
631,0.78769893
632,0.36599453
633,1.30402046
634,0.74836423
635,0.35554847
636,1.21958002
637,0.73243129
638,0.34051362
639,0.6093023
640,0.36052442
641,0.2000858
642,0.20710963
643,0.17562365
644,0.17215408
645,0.35006273
646,0.25924326
647,0.16607063
648,0.092231608
649,0.10092245
650,0.11287054
651,0.061613804
652,0.059481302
653,0.06171179
654,0.061932595
655,0.063806227
656,0.082359338
657,0.42248332
658,0.45173811
659,0.39009188
660,0.37008709
661,0.40663609
662,0.35342508
663,0.29911953
664,0.29736512
665,0.27453145
666,0.25883323
667,0.27232794
668,0.23752349
669,0.23466628
670,0.15502669
671,0.14072468
672,0.13706228
673,0.13449242
674,0.13968015
675,0.22329663
676,0.21965798
677,0.16347707
678,0.16166832
679,0.16368086
680,0.12838528
681,0.1061147
682,0.11532354
683,0.09993131
684,2.29249817
685,1.0566568
686,0.39103071
687,1.89509047
688,0.98146755
689,0.38416464
690,1.24069201
691,0.85074583
692,0.36304893
693,0.77047174
694,0.55261813
695,0.22564855
696,0.29234742
697,0.1886818
698,0.1843964
699,0.30644707
700,0.28153655
701,0.15765056
702,0.090694861
703,0.082533097
704,0.082680061
705,0.063957261
706,0.055011857
707,0.05442699
708,0.047407805
709,0.040529473
710,0.042162487
711,1.08067576
712,0.52628648
713,0.30473884
714,0.83112078
715,0.41836146
716,0.25744754
717,0.51285746
718,0.26920095
719,0.18563511
720,0.37892046
721,0.23805753
722,0.13273725
723,0.13732793
724,0.092818259
725,0.07515988
726,0.13107312
727,0.095511959
728,0.072258275
729,0.22862829
730,0.20028395
731,0.20760613
732,0.2369479
733,0.1973232
734,0.20023608
735,0.1680359
