ID,Target Pressure (bar)
0,0.10378608
1,0.095330637
2,0.10499952
3,0.069844581
4,0.085963905
5,0.058407621
6,0.054333005
7,0.05193666
8,0.063359447
9,0.52680725
10,0.40422749
11,0.31947802
12,0.74057643
13,0.48787729
14,0.3057408
15,0.27975677
16,0.22915655
17,0.21494639
18,0.2707693
19,0.23002568
20,0.19307337
21,0.140292
22,0.12361268
23,0.11902797
24,0.16749318
25,0.14643044
26,0.07692044
27,0.14352
28,0.14734509
29,0.17131625
30,0.08762829
31,0.079662752
32,0.072786299
33,0.058167875
34,0.056518768
35,0.083196592
36,0.5532753
37,0.5348737
38,0.49048257
39,0.5521028
40,0.5181956
41,0.43239465
42,0.35263039
43,0.36293255
44,0.3233567
45,0.35891298
46,0.34530452
47,0.35024513
48,0.2993405
49,0.15610353
50,0.15695909
51,0.12800966
52,0.1196149
53,0.12527407
54,0.083483302
55,0.089177597
56,0.11397394
57,0.057213853
58,0.044226764
59,0.05636779
60,0.038006036
61,0.041421929
62,0.063589445
63,0.45490303
64,0.42862167
65,0.3869861
66,0.51715958
67,0.46799311
68,0.36684813
69,0.37675592
70,0.39444777
71,0.29192395
72,0.27772731
73,0.25912135
74,0.23070563
75,0.13975079
76,0.11929904
77,0.11667771
78,0.10193766
79,0.10750404
80,0.113582
81,0.1424125
82,0.12964178
83,0.10705539
84,0.071401453
85,0.067340771
86,0.056166756
87,0.067179835
88,0.050234592
89,0.065066422
90,0.86606794
91,0.55728651
92,0.27425346
93,0.76901892
94,0.50741641
95,0.28732305
96,0.55858041
97,0.36607522
98,0.22542232
99,0.33556044
100,0.30740668
101,0.17241212
102,0.12536372
103,0.099810618
104,0.087887636
105,0.1403649
106,0.11171527
107,0.087893209
108,0.10519919
109,0.10575838
110,0.11154458
111,0.054516028
112,0.050591166
113,0.049427708
114,0.044960999
115,0.045955926
116,0.048867611
117,0.35243818
118,0.25075055
119,0.21624281
120,0.3233659
121,0.25648423
122,0.22657578
123,0.26694874
124,0.22191238
125,0.18738896
126,0.30507671
127,0.23352527
128,0.20563253
129,0.16074518
130,0.13810081
131,0.10913808
132,0.13952642
133,0.12387577
134,0.1107867
135,0.14347199
136,0.14523043
137,0.15188789
138,0.12383422
139,0.13041272
140,0.095780681
141,0.089526765
142,0.086161084
143,0.10136294
144,1.01173609
145,0.75981788
146,0.4764624
147,0.9692461
148,0.85746971
149,0.51072599
150,0.79393911
151,0.6661274
152,0.39434048
153,0.47300969
154,0.40580033
155,0.31452517
156,0.2306123
157,0.16614485
158,0.15611768
159,0.23999283
160,0.20069713
161,0.18717619
162,0.1597241
163,0.15870501
164,0.18535703
165,0.15325024
166,0.14823378
167,0.11520334
168,0.10475559
169,0.10513094
170,0.14146263
171,0.63912695
172,0.53679759
173,0.48710649
174,0.639707
175,0.50821689
176,0.47465713
177,0.56068991
178,0.47261831
179,0.44514469
180,0.41056176
181,0.32250524
182,0.27810743
183,0.24408465
184,0.25545534
185,0.21069398
186,0.27822717
187,0.25114199
188,0.23109411
189,0.075536503
190,0.07778292
191,0.088624819
192,0.04758932
193,0.04588013
194,0.044133714
195,0.03900431
196,0.03621363
197,0.045936921
198,0.26281791
199,0.25822147
200,0.20735947
201,0.26882966
202,0.24240822
203,0.20412536
204,0.19753537
205,0.21917254
206,0.16226487
207,0.20183531
208,0.18793256
209,0.15167064
210,0.10589216
211,0.080404422
212,0.082327872
213,0.078607464
214,0.080670982
215,0.074591313
216,0.10210266
217,0.088376965
218,0.083155356
219,0.078112533
220,0.059968198
221,0.056951307
222,0.071692058
223,0.049930644
224,0.054116337
225,0.63155167
226,0.38581685
227,0.30662077
228,0.70678608
229,0.4070369
230,0.30322402
231,0.60667473
232,0.31772715
233,0.24547427
234,0.25438932
235,0.17385362
236,0.1539892
237,0.10436463
238,0.086808189
239,0.090850102
240,0.16419429
241,0.11960546
242,0.096676055
243,0.11242988
244,0.097741612
245,0.1034221
246,0.055029911
247,0.050423454
248,0.046516989
249,0.047673246
250,0.037333089
251,0.05056397
252,0.41304191
253,0.28094519
254,0.24181408
255,0.40483464
256,0.27568028
257,0.2345373
258,0.29458948
259,0.21924291
260,0.19795832
261,0.2221278
262,0.1904358
263,0.13351885
264,0.10474019
265,0.081704489
266,0.074568355
267,0.10322986
268,0.087761365
269,0.077535563
270,0.18493706
271,0.18475333
272,0.22562844
273,0.18381695
274,0.15573296
275,0.14425825
276,0.11014144
277,0.10524863
278,0.1614277
279,1.80667913
280,1.62391752
281,1.39927233
282,2.63349991
283,2.12311853
284,1.7432284
285,1.53443761
286,1.60789666
287,1.34128907
288,0.61822754
289,0.61954501
290,0.66215139
291,0.42001153
292,0.38013573
293,0.42538991
294,0.29888987
295,0.2638761
296,0.26820265
297,0.095336375
298,0.10197292
299,0.11883907
300,0.060104727
301,0.058381656
302,0.054544053
303,0.042361439
304,0.040607285
305,0.057132726
306,0.39272237
307,0.34183212
308,0.24097445
309,0.42207152
310,0.35947394
311,0.2459091
312,0.27568943
313,0.23244471
314,0.17093913
315,0.30727547
316,0.26118193
317,0.19496416
318,0.16188097
319,0.099743524
320,0.080625894
321,0.093758785
322,0.090233132
323,0.081570807
324,0.08660054
325,0.084298056
326,0.088909156
327,0.052679837
328,0.048969358
329,0.042269184
330,0.041632164
331,0.042445715
332,0.051200256
333,0.37991955
334,0.25903983
335,0.20623296
336,0.36266215
337,0.27340464
338,0.20737285
339,0.27649051
340,0.24307159
341,0.17680065
342,0.26992181
343,0.2288982
344,0.16412016
345,0.12967497
346,0.10694618
347,0.091410642
348,0.10574541
349,0.088479088
350,0.087794411
351,0.10992309
352,0.092524053
353,0.085136498
354,0.08901015
355,0.078171122
356,0.072748213
357,0.066844181
358,0.05691489
359,0.067767657
360,0.73304176
361,0.38142644
362,0.2914768
363,0.62550417
364,0.38078382
365,0.3002698
366,0.55281026
367,0.33034854
368,0.266272
369,0.37389953
370,0.23085426
371,0.19506754
372,0.12680894
373,0.11770049
374,0.099248579
375,0.1776412
376,0.14395646
377,0.1061782
378,0.19938545
379,0.20064523
380,0.2345783
381,0.20483071
382,0.17835567
383,0.14928695
384,0.1414953
385,0.14022088
386,0.17628224
387,1.36993008
388,1.08812845
389,1.05850689
390,1.79413109
391,1.32795791
392,1.32431484
393,1.26563341
394,0.98195541
395,0.9511797
396,0.48426059
397,0.43037985
398,0.46531473
399,0.35911522
400,0.37394047
401,0.37417243
402,0.35367559
403,0.33774423
404,0.367566
405,0.10351235
406,0.098812339
407,0.12873226
408,0.065981731
409,0.059756535
410,0.060945851
411,0.041688825
412,0.042723891
413,0.074512736
414,0.53774908
415,0.49379553
416,0.37336594
417,0.57015579
418,0.52285061
419,0.39394049
420,0.42538881
421,0.38187474
422,0.30402604
423,0.37699438
424,0.31535877
425,0.26113889
426,0.18289262
427,0.13769825
428,0.13419089
429,0.1156309
430,0.11868508
431,0.12582433
432,0.089188831
433,0.082907366
434,0.086633892
435,0.047910854
436,0.047163782
437,0.047759788
438,0.044483741
439,0.038657001
440,0.049792622
441,0.57033836
442,0.48496624
443,0.35842733
444,0.53829894
445,0.42987689
446,0.30976276
447,0.34598099
448,0.31117977
449,0.26081708
450,0.36669145
451,0.33483276
452,0.25118684
453,0.16934904
454,0.14110886
455,0.097418505
456,0.096331029
457,0.091320223
458,0.077849009
459,0.13610029
460,0.11942102
461,0.098684044
462,0.080319957
463,0.066366269
464,0.068679744
465,0.068679033
466,0.054850152
467,0.078834835
468,0.70771233
469,0.52251955
470,0.31977218
471,0.7489809
472,0.49804823
473,0.32363128
474,0.6311932
475,0.46960268
476,0.27875658
477,0.38263194
478,0.30856868
479,0.21864678
480,0.1391863
481,0.11587304
482,0.10906879
483,0.16926701
484,0.13683676
485,0.11703979
486,0.079121709
487,0.088524425
488,0.086055586
489,0.05586736
490,0.048041873
491,0.054999415
492,0.039423029
493,0.038406971
494,0.06208889
495,0.42959403
496,0.33654402
497,0.302716
498,0.38989184
499,0.32964574
500,0.30216227
501,0.24758956
502,0.18347249
503,0.16640915
504,0.27640572
505,0.27893409
506,0.23377077
507,0.21978462
508,0.15445909
509,0.094918613
510,0.10323145
511,0.10029431
512,0.091833997
513,0.097935344
514,0.093198715
515,0.087348768
516,0.058793995
517,0.070796001
518,0.044281953
519,0.044100196
520,0.039602526
521,0.041571512
522,0.51333398
523,0.38968643
524,0.23127269
525,0.69950016
526,0.45366769
527,0.2404604
528,0.45051491
529,0.26752874
530,0.1838492
531,0.297568
532,0.23794137
533,0.14102829
534,0.10062656
535,0.075062408
536,0.071409591
537,0.10843027
538,0.087516278
539,0.069904976
540,0.15192961
541,0.16113113
542,0.20435754
543,0.12366037
544,0.12391714
545,0.1129277
546,0.074078297
547,0.079068174
548,0.11584256
549,0.82093715
550,0.8186913
551,0.6896357
552,0.83809638
553,0.76390679
554,0.65021202
555,0.56038777
556,0.52550423
557,0.47182255
558,0.5292748
559,0.45669663
560,0.44674012
561,0.36045355
562,0.25450303
563,0.18887871
564,0.15680078
565,0.18519522
566,0.19188995
567,0.078049036
568,0.059236824
